"DATE_TIME";"1__1_4550_002_A___Actual_Valve_Position";"1__1_4550_003_A___Desired_Valve_Position";"1__1_4550_102_B___Actual_Valve_Position";"1__1_4550_103_B___Desired_Valve_Position"
"2025-05-19 11:57:57 263000us";61.60;62.00;62.00;62.00
"2025-05-19 11:57:57 363000us";62.00;62.40;62.00;62.00
"2025-05-19 11:57:57 463000us";62.00;62.40;62.00;62.00
"2025-05-19 11:57:57 563000us";62.00;62.40;62.00;62.40
"2025-05-19 11:57:57 663000us";62.00;62.00;62.40;62.00
"2025-05-19 11:57:57 763000us";62.00;62.00;62.00;62.00
"2025-05-19 11:57:57 863000us";62.40;62.00;62.00;62.00
"2025-05-19 11:57:57 963000us";62.40;62.40;62.00;62.40
"2025-05-19 11:57:58 063000us";62.40;62.00;62.00;62.00
"2025-05-19 11:57:58 163000us";62.00;62.00;62.00;61.60
"2025-05-19 11:57:58 263000us";62.40;62.40;62.00;62.00
"2025-05-19 11:57:58 363000us";62.40;62.40;62.00;62.00
"2025-05-19 11:57:58 463000us";62.40;62.00;62.00;62.00
"2025-05-19 11:57:58 563000us";62.00;62.00;62.00;61.60
"2025-05-19 11:57:58 663000us";62.00;62.00;62.00;61.60
"2025-05-19 11:57:58 763000us";62.00;62.00;61.60;62.00
"2025-05-19 11:57:58 863000us";62.00;62.00;61.60;62.00
"2025-05-19 11:57:58 963000us";62.00;61.60;61.60;61.60
"2025-05-19 11:57:59 063000us";62.00;62.00;61.60;62.00
"2025-05-19 11:57:59 163000us";62.00;61.60;61.60;62.00
"2025-05-19 11:57:59 263000us";62.00;62.00;61.60;62.00
"2025-05-19 11:57:59 363000us";62.00;61.60;62.40;61.60
"2025-05-19 11:57:59 463000us";62.00;62.00;62.00;61.60
"2025-05-19 11:57:59 563000us";62.00;62.00;61.60;62.00
"2025-05-19 11:57:59 663000us";62.00;61.60;62.00;61.60
"2025-05-19 11:57:59 763000us";61.60;62.00;61.60;62.00
"2025-05-19 11:57:59 863000us";62.00;62.00;61.60;61.60
"2025-05-19 11:57:59 963000us";62.00;62.00;61.60;62.00
"2025-05-19 11:58:00 063000us";62.00;61.20;61.60;61.60
"2025-05-19 11:58:00 163000us";61.60;61.60;61.60;61.20
"2025-05-19 11:58:00 263000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:00 363000us";61.60;61.60;61.20;61.60
"2025-05-19 11:58:00 463000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:00 563000us";61.60;61.60;61.60;61.20
"2025-05-19 11:58:00 663000us";62.00;62.00;61.60;61.60
"2025-05-19 11:58:00 763000us";61.60;61.60;61.20;61.60
"2025-05-19 11:58:00 863000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:00 963000us";61.60;61.20;61.60;61.20
"2025-05-19 11:58:01 063000us";61.60;61.60;61.20;61.20
"2025-05-19 11:58:01 163000us";61.20;61.60;61.20;61.60
"2025-05-19 11:58:01 263000us";61.60;61.20;61.20;61.60
"2025-05-19 11:58:01 363000us";61.60;61.60;61.20;61.60
"2025-05-19 11:58:01 463000us";61.60;62.00;61.20;61.60
"2025-05-19 11:58:01 563000us";61.20;61.60;61.60;61.60
"2025-05-19 11:58:01 663000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:01 763000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:01 863000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:01 963000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:02 063000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:02 163000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:02 263000us";61.60;62.40;62.00;62.00
"2025-05-19 11:58:02 363000us";61.60;62.40;62.00;62.40
"2025-05-19 11:58:02 463000us";62.00;62.40;62.40;62.40
"2025-05-19 11:58:02 563000us";62.40;62.00;62.40;61.60
"2025-05-19 11:58:02 663000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:02 763000us";62.00;62.00;62.40;62.40
"2025-05-19 11:58:02 863000us";62.40;62.40;62.00;62.40
"2025-05-19 11:58:02 963000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:03 063000us";62.00;62.80;62.00;62.00
"2025-05-19 11:58:03 163000us";62.00;62.00;62.40;62.40
"2025-05-19 11:58:03 263000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:03 363000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:03 463000us";61.60;62.00;62.00;61.60
"2025-05-19 11:58:03 563000us";61.60;62.40;61.60;62.00
"2025-05-19 11:58:03 663000us";62.00;62.00;62.40;62.00
"2025-05-19 11:58:03 763000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:03 863000us";61.60;62.40;62.00;62.00
"2025-05-19 11:58:03 963000us";61.60;62.40;62.40;62.80
"2025-05-19 11:58:04 063000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:04 163000us";62.80;62.80;62.40;62.40
"2025-05-19 11:58:04 263000us";62.40;62.80;62.40;62.40
"2025-05-19 11:58:04 363000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:04 463000us";62.40;62.40;62.00;62.40
"2025-05-19 11:58:04 563000us";62.80;62.40;62.40;62.40
"2025-05-19 11:58:04 663000us";62.00;62.80;62.40;62.40
"2025-05-19 11:58:04 763000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:04 863000us";62.80;62.40;62.40;62.00
"2025-05-19 11:58:04 963000us";62.80;62.40;62.40;62.40
"2025-05-19 11:58:05 063000us";62.00;62.80;62.40;62.40
"2025-05-19 11:58:05 163000us";62.00;62.40;62.40;62.40
"2025-05-19 11:58:05 263000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:05 363000us";62.40;62.00;62.00;62.00
"2025-05-19 11:58:05 463000us";62.00;62.40;62.00;62.40
"2025-05-19 11:58:05 563000us";62.00;62.40;62.00;62.40
"2025-05-19 11:58:05 663000us";62.40;62.00;62.40;62.00
"2025-05-19 11:58:05 763000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:05 863000us";62.00;62.40;62.00;61.60
"2025-05-19 11:58:05 963000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:06 063000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:06 163000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:06 263000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:06 363000us";62.00;62.00;61.60;62.00
"2025-05-19 11:58:06 463000us";62.00;61.60;61.60;61.20
"2025-05-19 11:58:06 563000us";62.00;62.00;61.20;61.60
"2025-05-19 11:58:06 663000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:06 763000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:06 863000us";62.00;61.60;61.60;61.60
"2025-05-19 11:58:06 963000us";62.00;61.60;61.60;61.20
"2025-05-19 11:58:07 063000us";61.60;61.60;61.20;61.20
"2025-05-19 11:58:07 163000us";61.60;61.20;61.20;61.20
"2025-05-19 11:58:07 263000us";61.60;61.20;61.20;61.20
"2025-05-19 11:58:07 363000us";61.60;61.20;61.20;60.80
"2025-05-19 11:58:07 463000us";61.20;61.60;61.20;61.20
"2025-05-19 11:58:07 563000us";61.20;61.60;61.20;61.60
"2025-05-19 11:58:07 663000us";61.60;61.20;61.20;61.20
"2025-05-19 11:58:07 763000us";61.60;61.20;61.20;61.20
"2025-05-19 11:58:07 863000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:07 963000us";61.20;61.20;60.80;60.80
"2025-05-19 11:58:08 063000us";61.20;61.20;60.80;61.20
"2025-05-19 11:58:08 163000us";61.20;61.20;61.20;60.80
"2025-05-19 11:58:08 263000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:08 363000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:08 463000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:08 563000us";61.20;61.60;61.20;61.20
"2025-05-19 11:58:08 663000us";61.60;61.60;61.20;61.60
"2025-05-19 11:58:08 763000us";61.20;61.60;61.60;61.60
"2025-05-19 11:58:08 863000us";61.60;61.60;61.20;61.60
"2025-05-19 11:58:08 963000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:09 063000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:09 163000us";61.60;62.00;61.60;62.00
"2025-05-19 11:58:09 263000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:09 363000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:09 463000us";62.00;62.00;61.60;62.00
"2025-05-19 11:58:09 563000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:09 663000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:09 763000us";62.40;62.40;62.40;62.00
"2025-05-19 11:58:09 863000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:09 963000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:10 063000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:10 163000us";62.00;62.80;62.00;62.00
"2025-05-19 11:58:10 263000us";62.00;62.40;62.00;62.40
"2025-05-19 11:58:10 363000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:10 463000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:10 563000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:10 663000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:10 763000us";61.60;62.00;62.00;61.60
"2025-05-19 11:58:10 863000us";61.60;62.00;61.60;62.00
"2025-05-19 11:58:10 963000us";61.60;62.00;61.60;61.20
"2025-05-19 11:58:11 063000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:11 163000us";61.20;62.00;61.60;61.60
"2025-05-19 11:58:11 263000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:11 363000us";61.60;62.40;62.00;62.00
"2025-05-19 11:58:11 463000us";62.00;62.00;61.60;62.00
"2025-05-19 11:58:11 563000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:11 663000us";61.60;61.20;61.60;60.80
"2025-05-19 11:58:11 763000us";61.20;62.00;61.20;61.60
"2025-05-19 11:58:11 863000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:11 963000us";61.20;61.60;61.20;61.60
"2025-05-19 11:58:12 063000us";61.20;62.00;62.00;62.00
"2025-05-19 11:58:12 163000us";61.60;62.00;62.00;61.60
"2025-05-19 11:58:12 263000us";61.60;62.00;61.60;62.00
"2025-05-19 11:58:12 363000us";61.60;62.00;61.60;62.00
"2025-05-19 11:58:12 463000us";61.60;62.40;62.00;62.00
"2025-05-19 11:58:12 563000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:12 663000us";62.00;62.40;62.00;62.40
"2025-05-19 11:58:12 763000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:12 863000us";62.40;62.40;62.40;62.00
"2025-05-19 11:58:12 963000us";62.40;62.80;62.40;62.40
"2025-05-19 11:58:13 063000us";62.40;62.80;62.40;62.40
"2025-05-19 11:58:13 163000us";62.40;62.80;62.40;62.80
"2025-05-19 11:58:13 263000us";62.80;62.80;62.80;62.80
"2025-05-19 11:58:13 363000us";62.80;62.80;62.80;62.40
"2025-05-19 11:58:13 463000us";62.80;62.80;62.40;62.80
"2025-05-19 11:58:13 563000us";62.40;62.40;62.80;62.40
"2025-05-19 11:58:13 663000us";62.40;62.80;62.40;62.80
"2025-05-19 11:58:13 763000us";62.80;62.80;62.80;62.40
"2025-05-19 11:58:13 863000us";62.80;62.80;62.40;62.80
"2025-05-19 11:58:13 963000us";62.80;62.40;62.40;62.40
"2025-05-19 11:58:14 063000us";62.40;62.80;62.80;62.40
"2025-05-19 11:58:14 163000us";62.80;63.20;62.40;62.40
"2025-05-19 11:58:14 263000us";62.80;62.80;62.80;62.80
"2025-05-19 11:58:14 363000us";62.80;62.80;62.40;62.40
"2025-05-19 11:58:14 463000us";62.80;62.80;62.40;62.40
"2025-05-19 11:58:14 563000us";62.80;62.80;62.40;62.40
"2025-05-19 11:58:14 663000us";62.80;62.80;62.40;62.80
"2025-05-19 11:58:14 763000us";62.80;62.80;62.80;62.80
"2025-05-19 11:58:14 863000us";62.80;62.80;62.80;62.80
"2025-05-19 11:58:14 963000us";62.80;62.80;62.80;62.40
"2025-05-19 11:58:15 063000us";62.80;62.80;62.40;62.40
"2025-05-19 11:58:15 163000us";62.80;62.40;62.40;62.00
"2025-05-19 11:58:15 263000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:15 363000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:15 463000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:15 563000us";62.00;62.00;61.60;62.00
"2025-05-19 11:58:15 663000us";62.00;61.60;61.60;61.60
"2025-05-19 11:58:15 763000us";62.00;62.00;61.60;61.60
"2025-05-19 11:58:15 863000us";62.00;61.60;61.60;61.60
"2025-05-19 11:58:15 963000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:16 063000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:16 163000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:16 263000us";62.00;62.00;61.60;61.60
"2025-05-19 11:58:16 363000us";61.60;62.00;62.00;61.60
"2025-05-19 11:58:16 463000us";61.60;61.60;61.60;61.20
"2025-05-19 11:58:16 563000us";62.00;62.00;61.60;61.60
"2025-05-19 11:58:16 663000us";62.00;62.00;61.60;62.00
"2025-05-19 11:58:16 763000us";61.60;62.00;62.00;62.00
"2025-05-19 11:58:16 863000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:16 963000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:17 063000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:17 163000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:17 263000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:17 363000us";62.80;62.80;62.00;62.40
"2025-05-19 11:58:17 463000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:17 563000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:17 663000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:17 763000us";62.80;62.40;62.40;62.00
"2025-05-19 11:58:17 863000us";62.40;62.40;62.40;62.80
"2025-05-19 11:58:17 963000us";62.40;62.00;62.40;62.00
"2025-05-19 11:58:18 063000us";62.40;62.40;61.60;62.00
"2025-05-19 11:58:18 163000us";62.40;62.00;62.00;62.00
"2025-05-19 11:58:18 263000us";62.00;62.80;62.00;62.80
"2025-05-19 11:58:18 363000us";62.00;62.40;62.40;62.40
"2025-05-19 11:58:18 463000us";62.00;62.40;62.00;62.40
"2025-05-19 11:58:18 563000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:18 663000us";62.00;62.40;62.00;62.40
"2025-05-19 11:58:18 763000us";62.40;62.00;62.40;62.00
"2025-05-19 11:58:18 863000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:18 963000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:19 063000us";62.00;62.40;62.00;62.40
"2025-05-19 11:58:19 163000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:19 263000us";61.60;61.60;61.60;61.20
"2025-05-19 11:58:19 363000us";61.60;62.00;61.20;61.60
"2025-05-19 11:58:19 463000us";61.20;61.20;61.60;61.60
"2025-05-19 11:58:19 563000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:19 663000us";61.20;61.60;61.20;61.20
"2025-05-19 11:58:19 763000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:19 863000us";61.20;61.20;60.80;61.20
"2025-05-19 11:58:19 963000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:20 063000us";61.20;61.20;61.20;60.80
"2025-05-19 11:58:20 163000us";60.80;61.20;60.80;61.20
"2025-05-19 11:58:20 263000us";60.80;61.20;61.20;61.20
"2025-05-19 11:58:20 363000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:20 463000us";61.20;61.60;61.20;61.20
"2025-05-19 11:58:20 563000us";61.20;61.60;61.20;61.20
"2025-05-19 11:58:20 663000us";61.20;61.60;61.20;61.60
"2025-05-19 11:58:20 763000us";61.20;61.60;61.60;61.60
"2025-05-19 11:58:20 863000us";61.20;61.60;61.60;61.60
"2025-05-19 11:58:20 963000us";61.20;62.00;61.60;61.60
"2025-05-19 11:58:21 063000us";61.20;61.60;61.60;61.20
"2025-05-19 11:58:21 163000us";61.60;61.60;61.20;61.60
"2025-05-19 11:58:21 263000us";61.60;62.00;61.60;62.00
"2025-05-19 11:58:21 363000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:21 463000us";61.60;62.00;61.60;62.00
"2025-05-19 11:58:21 563000us";62.40;62.00;62.00;62.00
"2025-05-19 11:58:21 663000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:21 763000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:21 863000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:21 963000us";62.40;62.00;62.40;62.40
"2025-05-19 11:58:22 063000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:22 163000us";62.00;62.80;62.40;62.80
"2025-05-19 11:58:22 263000us";62.40;62.80;62.80;62.80
"2025-05-19 11:58:22 363000us";63.20;62.80;62.80;62.80
"2025-05-19 11:58:22 463000us";63.20;62.80;62.80;62.40
"2025-05-19 11:58:22 563000us";62.80;62.80;62.80;62.40
"2025-05-19 11:58:22 663000us";62.40;62.80;62.40;62.80
"2025-05-19 11:58:22 763000us";62.80;62.40;62.40;62.40
"2025-05-19 11:58:22 863000us";62.80;62.40;62.40;62.00
"2025-05-19 11:58:22 963000us";62.40;62.40;62.00;62.40
"2025-05-19 11:58:23 063000us";62.40;62.00;62.40;62.00
"2025-05-19 11:58:23 163000us";62.80;62.00;62.00;62.00
"2025-05-19 11:58:23 263000us";62.40;62.00;62.00;62.00
"2025-05-19 11:58:23 363000us";62.00;62.40;62.00;62.40
"2025-05-19 11:58:23 463000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:23 563000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:23 663000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:23 763000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:23 863000us";62.40;62.00;62.00;61.60
"2025-05-19 11:58:23 963000us";62.40;62.00;62.00;62.00
"2025-05-19 11:58:24 063000us";62.00;62.00;61.60;61.60
"2025-05-19 11:58:24 163000us";61.60;61.60;61.20;61.60
"2025-05-19 11:58:24 263000us";61.20;60.80;61.20;60.80
"2025-05-19 11:58:24 363000us";61.20;60.80;60.40;60.40
"2025-05-19 11:58:24 463000us";61.20;61.20;60.80;60.80
"2025-05-19 11:58:24 563000us";60.80;60.80;61.20;61.20
"2025-05-19 11:58:24 663000us";60.80;60.80;61.20;60.80
"2025-05-19 11:58:24 763000us";60.80;61.20;60.80;60.40
"2025-05-19 11:58:24 863000us";60.80;60.80;60.80;60.40
"2025-05-19 11:58:24 963000us";60.80;60.80;60.80;60.80
"2025-05-19 11:58:25 063000us";60.80;61.20;60.80;61.20
"2025-05-19 11:58:25 163000us";61.20;60.80;61.20;60.80
"2025-05-19 11:58:25 263000us";60.80;61.60;61.20;60.80
"2025-05-19 11:58:25 363000us";61.20;60.80;60.80;60.80
"2025-05-19 11:58:25 463000us";60.80;61.60;60.80;61.20
"2025-05-19 11:58:25 563000us";61.20;60.80;61.20;60.80
"2025-05-19 11:58:25 663000us";60.80;61.20;61.20;60.80
"2025-05-19 11:58:25 763000us";61.20;61.20;60.80;61.20
"2025-05-19 11:58:25 863000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:25 963000us";60.80;61.20;61.20;60.80
"2025-05-19 11:58:26 063000us";60.80;61.60;61.20;61.20
"2025-05-19 11:58:26 163000us";61.20;61.20;61.20;61.60
"2025-05-19 11:58:26 263000us";61.20;61.60;61.60;61.20
"2025-05-19 11:58:26 363000us";61.20;61.60;61.20;61.60
"2025-05-19 11:58:26 463000us";61.20;61.60;61.60;61.60
"2025-05-19 11:58:26 563000us";61.20;61.60;61.20;61.20
"2025-05-19 11:58:26 663000us";61.20;61.60;61.20;61.60
"2025-05-19 11:58:26 763000us";61.60;61.60;61.20;61.60
"2025-05-19 11:58:26 863000us";61.20;62.00;61.60;61.60
"2025-05-19 11:58:26 963000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:27 063000us";61.20;62.00;62.00;61.60
"2025-05-19 11:58:27 163000us";61.20;61.60;61.60;61.20
"2025-05-19 11:58:27 263000us";61.20;62.00;61.20;61.60
"2025-05-19 11:58:27 363000us";61.20;61.60;61.60;61.60
"2025-05-19 11:58:27 463000us";61.20;61.60;61.60;61.20
"2025-05-19 11:58:27 563000us";61.20;61.60;61.60;61.60
"2025-05-19 11:58:27 663000us";61.60;62.00;61.60;62.00
"2025-05-19 11:58:27 763000us";61.60;61.60;62.00;61.60
"2025-05-19 11:58:27 863000us";61.60;62.40;61.60;62.00
"2025-05-19 11:58:27 963000us";61.60;61.60;62.00;61.60
"2025-05-19 11:58:28 063000us";61.60;62.40;61.60;62.00
"2025-05-19 11:58:28 163000us";62.00;62.00;61.60;62.00
"2025-05-19 11:58:28 263000us";61.60;62.00;62.00;62.00
"2025-05-19 11:58:28 363000us";62.00;62.00;61.60;62.00
"2025-05-19 11:58:28 463000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:28 563000us";62.00;62.00;61.60;62.00
"2025-05-19 11:58:28 663000us";61.60;62.00;62.00;62.00
"2025-05-19 11:58:28 763000us";61.60;62.00;62.00;61.60
"2025-05-19 11:58:28 863000us";62.00;62.40;61.60;62.00
"2025-05-19 11:58:28 963000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:29 063000us";61.60;62.40;62.00;62.00
"2025-05-19 11:58:29 163000us";62.00;62.00;62.40;62.00
"2025-05-19 11:58:29 263000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:29 363000us";62.40;62.40;62.00;62.40
"2025-05-19 11:58:29 463000us";62.00;61.60;62.00;62.00
"2025-05-19 11:58:29 563000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:29 663000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:29 763000us";62.40;62.40;62.00;62.40
"2025-05-19 11:58:29 863000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:29 963000us";62.00;62.40;62.00;62.00
"2025-05-19 11:58:30 063000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:30 163000us";62.40;62.80;62.00;62.40
"2025-05-19 11:58:30 263000us";62.40;62.40;62.00;62.00
"2025-05-19 11:58:30 363000us";62.40;62.80;62.40;62.40
"2025-05-19 11:58:30 463000us";62.80;63.20;62.40;62.40
"2025-05-19 11:58:30 563000us";63.20;62.80;62.40;62.80
"2025-05-19 11:58:30 663000us";62.80;62.40;62.40;62.40
"2025-05-19 11:58:30 763000us";62.80;62.80;62.40;62.40
"2025-05-19 11:58:30 863000us";62.80;62.80;62.80;62.80
"2025-05-19 11:58:30 963000us";63.20;62.80;62.80;62.80
"2025-05-19 11:58:31 063000us";62.80;62.40;62.80;62.40
"2025-05-19 11:58:31 163000us";62.80;62.80;62.40;62.40
"2025-05-19 11:58:31 263000us";62.80;62.80;62.40;62.00
"2025-05-19 11:58:31 363000us";62.80;62.40;62.40;62.40
"2025-05-19 11:58:31 463000us";62.40;62.40;62.40;62.40
"2025-05-19 11:58:31 563000us";62.40;62.40;62.40;62.00
"2025-05-19 11:58:31 663000us";62.40;62.40;62.40;62.00
"2025-05-19 11:58:31 763000us";62.00;62.40;62.40;62.00
"2025-05-19 11:58:31 863000us";62.00;62.00;62.00;62.00
"2025-05-19 11:58:31 963000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:32 063000us";62.40;62.40;61.60;62.00
"2025-05-19 11:58:32 163000us";62.40;62.00;62.00;62.00
"2025-05-19 11:58:32 263000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:32 363000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:32 463000us";62.00;62.00;62.00;61.60
"2025-05-19 11:58:32 563000us";61.60;62.00;61.60;62.00
"2025-05-19 11:58:32 663000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:32 763000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:32 863000us";62.00;61.60;61.60;61.20
"2025-05-19 11:58:32 963000us";61.20;61.60;61.20;61.20
"2025-05-19 11:58:33 063000us";61.20;61.60;61.20;61.60
"2025-05-19 11:58:33 163000us";61.20;61.20;61.60;60.80
"2025-05-19 11:58:33 263000us";61.60;61.60;61.20;61.20
"2025-05-19 11:58:33 363000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:33 463000us";61.20;61.20;61.20;61.20
"2025-05-19 11:58:33 563000us";61.20;61.20;61.20;60.80
"2025-05-19 11:58:33 663000us";61.20;61.20;60.80;61.20
"2025-05-19 11:58:33 763000us";60.80;61.20;60.80;60.80
"2025-05-19 11:58:33 863000us";61.20;60.80;60.80;60.80
"2025-05-19 11:58:33 963000us";60.80;60.80;60.80;60.80
"2025-05-19 11:58:34 063000us";60.80;60.80;60.80;60.80
"2025-05-19 11:58:34 163000us";60.80;61.20;60.80;60.80
"2025-05-19 11:58:34 263000us";60.80;60.80;60.80;60.80
"2025-05-19 11:58:34 363000us";60.80;61.20;60.80;60.80
"2025-05-19 11:58:34 463000us";60.80;61.60;60.80;60.80
"2025-05-19 11:58:34 563000us";60.80;61.20;60.80;61.20
"2025-05-19 11:58:34 663000us";61.20;61.60;61.20;61.20
"2025-05-19 11:58:34 763000us";61.20;61.60;61.60;61.60
"2025-05-19 11:58:34 863000us";61.20;62.00;61.60;61.60
"2025-05-19 11:58:34 963000us";61.20;61.60;61.60;61.60
"2025-05-19 11:58:35 063000us";61.20;61.60;61.60;61.20
"2025-05-19 11:58:35 163000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:35 263000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:35 363000us";61.60;61.60;61.60;62.00
"2025-05-19 11:58:35 463000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:35 563000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:35 663000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:35 763000us";61.60;61.60;61.60;62.00
"2025-05-19 11:58:35 863000us";61.60;62.00;61.60;61.60
"2025-05-19 11:58:35 963000us";61.60;62.00;62.00;62.00
"2025-05-19 11:58:36 063000us";61.60;62.00;62.00;62.00
"2025-05-19 11:58:36 163000us";61.60;62.00;62.00;62.00
"2025-05-19 11:58:36 263000us";61.60;61.60;61.60;61.60
"2025-05-19 11:58:36 363000us";61.60;61.60;61.60;61.20
"2025-05-19 11:58:36 463000us";61.20;62.00;61.60;61.60
"2025-05-19 11:58:36 563000us";61.20;61.20;61.60;61.60
"2025-05-19 11:58:36 663000us";61.60;61.60;61.20;61.20
"2025-05-19 11:58:36 763000us";61.60;61.60;61.60;61.20
